Date,Adress,Size,Rooms,Broker,Rent,Price,NearbyPOIs,Latitude,Longitude,PricePerKvm
20180323.0,Lidnersplan 10,32.0,1.0,BOSTHLM Fastighetsmäklare AB,1880.0,2780000.0,125.0,59.335828623088354,17.99835205078125,86875.0
20180323.0,Ringvägen 131B,34.0,1.0,Notar,1748.0,3020000.0,819.0,59.30850265268529,18.079376220703125,88824.0
20180323.0,Tyska Bottens väg 50A,33.0,1.0,HusmanHagberg Bromma,2603.0,1850000.0,10.0,59.331626057461776,17.90771484375,56061.0
20180323.0,Gästrikegatan 4 A,32.0,1.0,Erik Olsson Fastighetsförmedling,1579.0,3340000.0,782.0,59.34073095931448,18.040924072265625,104375.0
20180323.0,Karlbergsvägen 87 A,32.0,1.0,Innerstadsspecialisten Stockholm AB,1607.0,3050000.0,430.0,59.342831743974685,18.02719116210937,95312.0
20180323.0,Rålambsvägen 52,32.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1734.0,2650000.0,129.0,59.33022508672785,18.00384521484375,82812.0
20180322.0,Luxgatan 5,35.0,2.0,Fastighetsbyrån Bromma,1855.0,2580000.0,166.0,59.324620626125686,18.00933837890625,73714.0
20180322.0,Linnégatan 65,32.0,1.0,BOSTHLM Fastighetsmäklare AB,2245.0,3450000.0,722.0,59.335828623088354,18.087615966796875,107812.0
20180321.0,Lill-Jans plan 3a,31.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1181.0,3205000.0,1200.0,59.34423219489216,18.072509765625,103387.0
20180321.0,Markvardsgatan 6 A,35.0,2.0,Historiska Hem,1698.0,3800000.0,1300.0,59.34423219489216,18.05877685546875,108571.0
20180321.0,Fleminggatan 61,35.0,2.0,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,1820.0,3510000.0,691.0,59.333727405256454,18.03680419921875,100286.0
20180321.0,Skebokvarnsvägen 376,33.0,1.0,Brokr Fastighetsmäklare,2382.0,1850000.0,22.0,59.2629105313064,18.040924072265625,56061.0
20180320.0,Adlerbethsgatan 17,34.0,1.0,SkandiaMäklarna Stockholm Kungsholmen,1865.0,2850000.0,130.0,59.330925579315355,18.005218505859375,83824.0
20180320.0,Åsögatan 189,31.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,1746.0,2920000.0,580.0,59.314810595818216,18.090362548828125,94194.0
20180317.0,Alströmergatan 32E,32.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1568.0,2900000.0,405.0,59.33722936277729,18.02581787109375,90625.0
20180317.0,Pilgrimsvägen 54A,34.5,1.0,BOSTHLM Fastighetsmäklare AB,2028.0,2570000.0,96.0,59.30499773418868,18.0010986328125,74493.0
20180316.0,Stenkullavägen 54,35.0,2.0,Fastighetsbyrån Bromma,1464.0,2750000.0,75.0,59.319715964854154,17.98736572265625,78571.0
20180316.0,Lm Ericssons väg 15,34.5,1.0,Notar,2291.0,2100000.0,85.0,59.300090241462705,17.99560546875,60870.0
20180316.0,Fatburs Brunnsgata 21,31.0,1.0,HusmanHagberg Södermalm/Gamla Stan,2189.0,2800000.0,1100.0,59.314109771032584,18.0670166015625,90323.0
20180315.0,Rålambsvägen 72,35.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,2416.0,2800000.0,125.0,59.331626057461776,17.999725341796875,80000.0
20180314.0,Jämtlandsgatan 150,33.0,1.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,2170.0,1920000.0,38.0,59.36243280216269,17.8692626953125,58182.0
20180314.0,Karlbergsvägen 25C,33.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1460.0,3355000.0,856.0,59.34213149685935,18.04229736328125,101667.0
20180314.0,Trollesundsvägen 139,31.0,1.0,Notar,1643.0,1850000.0,20.0,59.26080480505864,18.04779052734375,59677.0
20180314.0,Surbrunnsgatan 43 A,31.0,1.0,Edward & Partners Fastighetsmäklare AB,1474.0,4100000.0,1200.0,59.34493239869467,18.0560302734375,132258.0
20180313.0,Rutger Fuchsgatan 9,31.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1861.0,2875000.0,729.0,59.30639974493064,18.0780029296875,92742.0
20180311.0,Levertinsgatan 5,35.0,1.0,SkandiaMäklarna Stockholm Kungsholmen,2280.0,2750000.0,121.0,59.334427825640475,17.99835205078125,78571.0
20180310.0,Bergsunds strand 15,35.0,1.0,SkandiaMäklarna Stockholm Södermalm,1693.0,3275000.0,363.0,59.31621220205322,18.02719116210937,93571.0
2018039.0,Linnégatan 20,33.5,2.0,Fastighetsbyrån Stockholm – Östermalm,1843.0,3800000.0,1200.0,59.33722936277729,18.0780029296875,113433.0
2018039.0,Lerbäcksgränd 14,34.0,1.0,Svenska Mäklarhuset Älvsjö/Bandhagen,2646.0,1720000.0,19.0,59.26080480505864,18.021697998046875,50588.0
2018039.0,Bondegatan 46,33.0,1.0,Mäklarhuset Stockholm Innerstan,1993.0,3000000.0,869.0,59.313408931801185,18.08349609375,90909.0
2018039.0,Skebokvarnsvägen 376,33.0,1.0,SkandiaMäklarna Älvsjö,2542.0,1825000.0,22.0,59.2629105313064,18.040924072265625,55303.0
2018039.0,Erik Dahlbergsgatan 35,31.0,1.0,Notar,1693.0,2750000.0,415.0,59.342831743974685,18.09173583984375,88710.0
2018038.0,Idungatan 6 A,33.0,2.0,Fastighetsbyrån Stockholm - Vasastan,1499.0,3400000.0,988.0,59.3484332011528,18.04779052734375,103030.0
2018038.0,Lindhagensgatan 63,31.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1816.0,3050000.0,329.0,59.33302697043213,18.01620483398437,98387.0
2018038.0,Karlbergsvägen 51 A,35.0,2.0,HusmanHagberg Vasastan,1785.0,3680000.0,542.0,59.34213149685935,18.0340576171875,105143.0
2018037.0,Strålgatan 21,35.0,1.0,Fastighetsbyrån Bromma,2486.0,2700000.0,141.0,59.32392000355976,18.005218505859375,77143.0
2018037.0,Torbjörn Klockares Gata 13,35.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1880.0,3125000.0,537.0,59.34493239869467,18.0340576171875,89286.0
2018037.0,Axbergsgränd 31,34.0,1.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,2094.0,1665000.0,22.0,59.26080480505864,18.024444580078125,48971.0
2018037.0,Enspännargatan 12A,33.0,1.0,Mäklarhuset Vällingby-Hässelby,1994.0,1695000.0,15.0,59.37013012189635,17.840423583984375,51364.0
2018037.0,Artillerigatan 29,32.0,1.0,Alexander White,1926.0,3600000.0,1100.0,59.335828623088354,18.08212280273437,112500.0
2018037.0,Västmannagatan 51 B,32.0,2.0,Karlsson & Uddare AB,1768.0,4610000.0,1100.0,59.34073095931448,18.04779052734375,144062.0
2018036.0,Enspännargatan 12A,33.0,1.0,Mäklarhuset Vällingby-Hässelby,1994.0,1595000.0,15.0,59.37013012189635,17.840423583984375,48333.0
2018036.0,Skebokvarnsvägen 376,33.0,1.0,Notar,2382.0,1780000.0,22.0,59.2629105313064,18.040924072265625,53939.0
2018036.0,Sköntorpsvägen 111,31.0,1.0,Svensk Fastighetsförmedling Årsta,2157.0,2400000.0,289.0,59.30079135519931,18.050537109375,77419.0
2018035.0,Smedsbacksgatan 1,31.0,1.0,Behrer & Partners,2311.0,3000000.0,192.0,59.34633276298826,18.0999755859375,96774.0
2018035.0,Sågargatan 17,35.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,2661.0,2850000.0,516.0,59.314109771032584,18.09173583984375,81429.0
2018032.0,Hövdingagatan 31,35.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,2017.0,2370000.0,78.0,59.30639974493064,17.9901123046875,67714.0
2018032.0,Stamgatan 88,32.0,1.0,SkandiaMäklarna Älvsjö,2472.0,1800000.0,28.0,59.2846620831748,18.040924072265625,56250.0
2018032.0,Götaforsvägen 7,35.0,1.0,HusmanHagberg Enskede,2087.0,2175000.0,30.0,59.27133213496892,18.0560302734375,62143.0
2018031.0,Heleneborgsgatan 25 A,34.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2159.0,3150000.0,428.0,59.31831450306765,18.0340576171875,92647.0
2018031.0,Trollesundsvägen 151,31.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,1643.0,1930000.0,20.0,59.26010286738892,18.04779052734375,62258.0
2018031.0,Schlytersvägen 64,33.0,1.0,BOSTHLM Fastighetsmäklare AB,1940.0,2450000.0,99.0,59.30639974493064,17.999725341796875,74242.0
20180228.0,Frejgatan 54,34.0,2.0,Bostadsrättsspecialisten,1870.0,3550000.0,856.0,59.34353197665222,18.04229736328125,104412.0
20180228.0,Holländargatan 9A,35.0,2.0,Notar,1964.0,3400000.0,1600.0,59.33652900015258,18.06015014648437,97143.0
20180228.0,Bergsundsgatan 16,34.0,2.0,HusmanHagberg Södermalm/Gamla Stan,1993.0,2900000.0,387.0,59.3169129835029,18.028564453125,85294.0
20180228.0,Valborgsmässovägen 8,34.5,1.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,2291.0,2420000.0,92.0,59.30079135519931,18.0010986328125,70145.0
20180227.0,Kransbindarvägen 47,35.0,2.0,Notar,2069.0,2550000.0,89.0,59.30149245448654,17.996978759765625,72857.0
20180227.0,Essingestråket 38,34.5,2.0,Mäklarhuset Essingen & Fredhäll,1919.0,2570000.0,61.0,59.321117368863966,17.984619140625,74493.0
20180227.0,Bråvallagatan 8,31.0,1.0,Vision Mäkleri AB,1986.0,2900000.0,573.0,59.33863004470884,18.035430908203125,93548.0
20180227.0,Bergsunds Strand 9,34.0,1.0,WestEast,1839.0,3000000.0,378.0,59.3169129835029,18.02719116210937,88235.0
20180227.0,Dalagatan 38A,34.0,1.0,Bjurfors Kungsholmen Vasastan,1735.0,3425000.0,1100.0,59.34073095931448,18.04779052734375,100735.0
20180227.0,Vattenledningsvägen 47,35.0,1.0,BOSTHLM Fastighetsmäklare AB,3470.0,2200000.0,113.0,59.30219353932455,18.00933837890625,62857.0
20180227.0,Ynglingagatan 5,35.0,1.0,BOSTHLM Fastighetsmäklare AB,1405.0,3100000.0,945.0,59.34913331833489,18.04916381835937,88571.0
20180226.0,Fridhemsgatan 55,33.0,1.0,Notar,1507.0,3070000.0,540.0,59.33652900015258,18.032684326171875,93030.0
20180226.0,Birger Jarlsgatan 104D,35.0,1.0,Mäklarhuset Essingen & Fredhäll,2698.0,3250000.0,1200.0,59.34773306953446,18.062896728515625,92857.0
20180226.0,Tavastgatan 13,32.0,1.0,Södermäklarna,2491.0,2955000.0,1600.0,59.319715964854154,18.062896728515625,92344.0
20180226.0,Hallandsgatan 46B,31.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1722.0,2950000.0,889.0,59.31060543041464,18.07113647460937,95161.0
20180226.0,Rålambsvägen 70,35.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,2416.0,2800000.0,124.0,59.330925579315355,17.999725341796875,80000.0
20180225.0,Storskärsgatan 6,34.0,2.0,Fastighetsbyrån Stockholm – Östermalm,1197.0,3225000.0,307.0,59.341431235306,18.095855712890625,94853.0
20180225.0,Jakob Westinsgatan 1A,32.0,1.0,Notar,1407.0,3135000.0,1000.0,59.326722407167345,18.043670654296875,97969.0
20180225.0,Erik Dahlbergsgatan 29 A,31.0,1.0,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,1670.0,3010000.0,415.0,59.342831743974685,18.09173583984375,97097.0
20180223.0,Lidnersgatan 8,33.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,2614.0,2685000.0,126.0,59.335128231584385,18.0010986328125,81364.0
20180223.0,Hälsingegatan 8A,32.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1203.0,3520000.0,856.0,59.34353197665222,18.04229736328125,110000.0
20180223.0,Blekingegatan 12,35.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2102.0,2800000.0,836.0,59.3092035930421,18.065643310546875,80000.0
20180223.0,Gjutargatan 12,31.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1687.0,2825000.0,433.0,59.33722936277729,18.02719116210937,91129.0
20180223.0,Turbinvägen 5C,33.0,1.0,Bosatt Fastighetsförmedling,1925.0,2295000.0,38.0,59.30499773418868,18.150787353515625,69545.0
20180222.0,Ringvägen 84,33.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1789.0,2750000.0,828.0,59.30710072862978,18.06976318359375,83333.0
20180222.0,Åsögatan 96,31.0,2.0,Fastighetsbyrån Stockholm - Södermalm,2080.0,3175000.0,962.0,59.312007210000495,18.07113647460937,102419.0
20180222.0,Torsgatan 70,31.0,1.0,Bostadsrättsspecialisten,1889.0,3000000.0,566.0,59.34423219489216,18.035430908203125,96774.0
20180222.0,Dalagatan 76A,31.0,1.0,Nestor Fastighetsmäkleri,1822.0,3200000.0,927.0,59.34493239869467,18.043670654296875,103226.0
20180222.0,Celsiusgatan 4,31.0,1.0,Historiska Hem,1861.0,2825000.0,845.0,59.332326521167296,18.03955078125,91129.0
20180222.0,Brevvägen 2 3tr,31.0,1.0,Mäklarhuset Enskede,2033.0,2020000.0,36.0,59.27343721057842,18.065643310546875,65161.0
20180222.0,Bjurholmsplan 27,32.0,1.0,Erik Olsson Fastighetsförmedling,1973.0,2800000.0,789.0,59.3092035930421,18.08212280273437,87500.0
20180222.0,Möregatan 10,34.0,2.0,HusmanHagberg Södermalm/Gamla Stan,1926.0,3140000.0,940.0,59.31130632743083,18.06976318359375,92353.0
20180222.0,Eriksbergsgatan 40,35.0,2.0,Erik Olsson Fastighetsförmedling,1086.0,3850000.0,1400.0,59.34213149685935,18.065643310546875,110000.0
20180222.0,Junohällsvägen 8,32.0,2.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1595.0,2600000.0,80.0,59.32532123424882,17.9901123046875,81250.0
20180221.0,Tulegatan 49,32.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1246.0,3185000.0,1200.0,59.34633276298826,18.057403564453125,99531.0
20180221.0,Skeppargatan 81,33.5,1.0,Bostadsrättsspecialisten,1643.0,3200000.0,453.0,59.342831743974685,18.090362548828125,95522.0
20180221.0,Olof Skötkonungs väg 2,35.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,2098.0,2590000.0,100.0,59.30639974493064,17.99835205078125,74000.0
20180221.0,Sköntorpsvägen 115,31.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,2157.0,2350000.0,256.0,59.30079135519931,18.051910400390625,75806.0
20180221.0,Bildhuggarvägen 31,34.0,1.0,Notar,2061.0,2550000.0,297.0,59.29518204070777,18.073883056640625,75000.0
20180220.0,Luntmakargatan 71A,32.0,2.0,Fastighetsbyrån Stockholm - Vasastan,1555.0,3600000.0,1500.0,59.34073095931448,18.05877685546875,112500.0
20180220.0,Skönviksvägen 286,31.0,1.0,Notar,2143.0,2280000.0,26.0,59.27203384129598,18.05328369140625,73548.0
20180220.0,Tellusborgsvägen 90,35.0,1.0,Notar,2004.0,2500000.0,91.0,59.29868797064062,18.002471923828125,71429.0
20180220.0,Karlsbodavägen 47,35.0,1.0,HusmanHagberg Bromma,2608.0,2400000.0,121.0,59.35963334384675,17.95989990234375,68571.0
20180218.0,Björnsonsgatan 140,31.0,1.0,Notar,1632.0,2185000.0,36.0,59.3484332011528,17.8802490234375,70484.0
20180218.0,Mejselvägen 41,34.0,1.0,Notar,2363.0,2350000.0,75.0,59.29307830933857,17.988739013671875,69118.0
20180218.0,Folkskolegatan 6 - Högst upp!,34.0,1.0,Notar,2433.0,2850000.0,409.0,59.31761375050765,18.029937744140625,83824.0
20180217.0,Industrigatan 7A,32.0,2.0,Fastighetsbyrån Stockholm - Kungsholmen,2727.0,2850000.0,493.0,59.33652900015258,18.029937744140625,89062.0
20180217.0,Sigtunagatan 10A,34.0,2.0,Fastighetsbyrån Stockholm - Vasastan,1036.0,3400000.0,856.0,59.341431235306,18.04229736328125,100000.0
20180216.0,Kungsklippan 11,31.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,2461.0,2745000.0,1300.0,59.329524579699104,18.04779052734375,88548.0
20180216.0,Timmermansgatan 38 B,33.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2159.0,3350000.0,1100.0,59.31551140615839,18.0615234375,101515.0
20180216.0,Vattenledningsvägen 47,35.0,1.0,Notar,3470.0,2410000.0,113.0,59.30219353932455,18.00933837890625,68857.0
20180216.0,Sonja Kovalevskys Gata 2,30.5,1.0,Unik Fastighetsförmedling AB,1872.0,3120000.0,543.0,59.34703292347968,18.035430908203125,102295.0
20180216.0,Sankt Göransgatan 152,31.0,1.0,Vision Mäkleri AB,2155.0,2800000.0,256.0,59.337929710962655,18.01483154296875,90323.0
20180216.0,Hundlokegränd 24,32.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vällingby,2291.0,1595000.0,15.0,59.37362832636731,17.83905029296875,49844.0
20180216.0,Artillerigatan 65,32.0,1.0,Behrer & Partners,1687.0,3975000.0,901.0,59.34003066888457,18.084869384765625,124219.0
20180216.0,Tavastgatan 18,31.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Södermalm,1847.0,3210000.0,1600.0,59.319715964854154,18.0615234375,103548.0
20180216.0,Per Lindeströms Väg 107,33.0,2.0,Bjurfors Hammarby/Skarpnäck & Farsta,2393.0,2450000.0,133.0,59.29728564201869,18.10409545898437,74242.0
20180215.0,Idungatan 1B,32.0,2.0,Vasastansmäklarna,1991.0,3250000.0,1000.0,59.34773306953446,18.04779052734375,101562.0
20180215.0,Artillerigatan 59,35.0,2.0,Behrer & Partners,1903.0,3695000.0,900.0,59.33933036401609,18.084869384765625,105571.0
20180215.0,Högalidsgatan 32A,30.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1682.0,3100000.0,537.0,59.31831450306765,18.03955078125,103333.0
20180215.0,Blekingegatan 20,33.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1627.0,3000000.0,872.0,59.3092035930421,18.068389892578125,90909.0
20180215.0,Grevgatan 22 A,31.0,2.0,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,982.0,3720000.0,984.0,59.333727405256454,18.084869384765625,120000.0
20180214.0,Östersundsgatan 7,35.0,1.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,1924.0,1900000.0,40.0,59.35403373441052,17.884368896484375,54286.0
20180214.0,Blekingegatan 20 A,35.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1546.0,2950000.0,872.0,59.3092035930421,18.068389892578125,84286.0
20180214.0,Vattenledningsvägen 33,35.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,2479.0,2570000.0,128.0,59.30359566565383,18.0120849609375,73429.0
20180214.0,Strindbergsgatan 37,30.5,1.0,Fastighetsbyrån Stockholm – Östermalm,1727.0,3085000.0,470.0,59.34213149685935,18.090362548828125,101148.0
20180214.0,Björnsonsgatan 142,31.0,1.0,Notar,1632.0,2100000.0,36.0,59.3484332011528,17.881622314453125,67742.0
20180214.0,Husabyvägen 27,35.0,2.0,Historiska Hem,2740.0,2900000.0,114.0,59.30710072862978,18.005218505859375,82857.0
20180214.0,Östermalmsgatan 30,31.0,1.0,Bostadsrättsspecialisten,2145.0,3400000.0,1300.0,59.342831743974685,18.07113647460937,109677.0
20180214.0,Horisontvägen 16,31.0,1.0,Notar,2542.0,1810000.0,22.0,59.267121593392964,18.1219482421875,58387.0
20180214.0,Krukmakargatan 2,34.0,2.0,HusmanHagberg Södermalm/Gamla Stan,1600.0,3150000.0,1300.0,59.31761375050765,18.06015014648437,92647.0
20180214.0,Tegnérgatan 55,35.0,1.0,Erik Olsson Fastighetsförmedling,2257.0,3220000.0,1200.0,59.33722936277729,18.050537109375,92000.0
20180213.0,Luxgatan 5,34.0,2.0,Fastighetsbyrån Bromma,1859.0,2770000.0,166.0,59.324620626125686,18.00933837890625,81471.0
20180213.0,LM Ericssons väg 7,35.0,1.0,Notar,2069.0,2450000.0,85.0,59.30079135519931,17.99560546875,70000.0
20180213.0,Hälsingegatan 18A,32.0,2.0,Notar,1387.0,4300000.0,781.0,59.34423219489216,18.040924072265625,134375.0
20180212.0,Wollmar Yxkullsgatan 38,31.0,1.0,Södermäklarna,1573.0,2800000.0,953.0,59.31551140615839,18.0560302734375,90323.0
20180212.0,Torsgatan 46,33.0,1.0,Behrer & Partners,594.0,3600000.0,623.0,59.341431235306,18.03817749023437,109091.0
20180210.0,Bergsundsgatan 16,31.0,1.0,Nestor Fastighetsmäkleri,1808.0,2710000.0,387.0,59.3169129835029,18.028564453125,87419.0
2018029.0,Kammakargatan 44,34.0,1.0,Oscars Fastighetsmäkleri KB,1029.0,2975000.0,1500.0,59.337929710962655,18.0560302734375,87500.0
2018029.0,Kransbindarvägen 49,35.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,2069.0,2500000.0,85.0,59.30149245448654,17.99560546875,71429.0
2018029.0,Lundagatan 38A,30.5,1.0,BOSTHLM Fastighetsmäklare AB,1632.0,2950000.0,778.0,59.31831450306765,18.046417236328125,96721.0
2018029.0,Karlbergsvägen 87A,33.0,1.0,BOSTHLM Fastighetsmäklare AB,1655.0,3090000.0,430.0,59.342831743974685,18.02719116210937,93636.0
2018028.0,Pingstvägen 20,35.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,2069.0,2520000.0,94.0,59.30219353932455,17.999725341796875,72000.0
2018028.0,Nytorgsgatan 33,32.0,1.0,Historiska Hem,767.0,3300000.0,883.0,59.31270807812389,18.08212280273437,103125.0
2018028.0,Konstgjutarvägen 14,35.0,1.0,Mäklarhuset Hammarbyhöjden,2286.0,2470000.0,297.0,59.29518204070777,18.0780029296875,70571.0
2018028.0,Stamgatan 83,32.0,1.0,Notar,2472.0,1800000.0,28.0,59.2846620831748,18.040924072265625,56250.0
2018028.0,Högalidsgatan 32 C,32.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1463.0,3080000.0,493.0,59.31831450306765,18.03817749023437,96250.0
2018027.0,Brännkyrkagatan 92,35.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2634.0,3175000.0,783.0,59.31761375050765,18.04779052734375,90714.0
2018027.0,Roslagsgatan 53,31.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1696.0,2850000.0,1000.0,59.34983342108092,18.0560302734375,91935.0
2018027.0,Värtavägen 13,35.0,1.0,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,2029.0,3025000.0,352.0,59.34003066888457,18.094482421875,86429.0
2018027.0,Åsögatan 96,33.0,1.0,SkandiaMäklarna Stockholm Södermalm,2181.0,2800000.0,962.0,59.312007210000495,18.07113647460937,84848.0
2018027.0,Katarina Bangata 19,31.0,1.0,HusmanHagberg Södermalm/Gamla Stan,2239.0,3170000.0,927.0,59.312007210000495,18.076629638671875,102258.0
2018027.0,Hägerstensvägen 115,33.5,1.0,HusmanHagberg Hägersten,2202.0,2600000.0,95.0,59.30499773418868,18.00384521484375,77612.0
2018026.0,Bergsundsgatan 7,35.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2722.0,3150000.0,398.0,59.31761375050765,18.028564453125,90000.0
2018026.0,Forsskålsgatan 10,32.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,2218.0,2600000.0,459.0,59.29868797064062,18.0889892578125,81250.0
2018026.0,David Bagares Gata 26C,32.0,2.0,SkandiaMäklarna Stockholm Vasastan,1198.0,4500000.0,1500.0,59.33722936277729,18.065643310546875,140625.0
2018026.0,Gästrikegatan 14,32.0,1.0,Notar,1530.0,3100000.0,698.0,59.341431235306,18.03955078125,96875.0
2018026.0,Bergsunds strand 15,35.0,2.0,Notar,1781.0,3300000.0,363.0,59.31621220205322,18.02719116210937,94286.0
2018026.0,Sandfjärdsgatan 19,30.5,1.0,HusmanHagberg Enskede,1978.0,2150000.0,73.0,59.29518204070777,18.0450439453125,70492.0
2018026.0,Jämtlandsgatan 152,33.0,1.0,Mäklarringen Vällingby/Hässelby,1723.0,2050000.0,37.0,59.36243280216269,17.867889404296875,62121.0
2018026.0,Metargatan 7,31.0,1.0,BOSTHLM Fastighetsmäklare AB,2010.0,3048000.0,772.0,59.30850265268529,18.084869384765625,98323.0
2018025.0,John Ericssonsgatan 11,31.0,1.0,MOHV Bromma,1878.0,2950000.0,690.0,59.32882405822882,18.03680419921875,95161.0
2018024.0,Kungsholms strand 183,34.0,2.0,Edward & Partners Fastighetsmäklare AB,2093.0,4075000.0,372.0,59.33863004470884,18.0230712890625,119853.0
2018022.0,Sannadalsvägen 20,33.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,2332.0,2400000.0,218.0,59.314810595818216,18.013458251953125,72727.0
2018022.0,Valhallavägen 65,35.0,2.0,Fastighetsbyrån Stockholm – Östermalm,2117.0,3100000.0,1200.0,59.34633276298826,18.068389892578125,88571.0
